1.013500000000000000e+07,1.011000000000000000e+07,1.008600000000000000e+07,1.009950000000000000e+07,1.010950000000000000e+07,1.007150000000000000e+07,1.008750000000000000e+07,1.004000000000000000e+07,1.004650000000000000e+07,1.010000000000000000e+07,1.012600000000000000e+07,1.015000000000000000e+07,1.015000000000000000e+07,1.012050000000000000e+07,1.009050000000000000e+07,1.013750000000000000e+07,1.010000000000000000e+07,1.016400000000000000e+07,1.012650000000000000e+07,1.018000000000000000e+07,1.020000000000000000e+07,1.018500000000000000e+07,1.025000000000000000e+07,1.025700000000000000e+07,1.021000000000000000e+07,1.016850000000000000e+07,1.019900000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.025500000000000000e+07,1.016800000000000000e+07,1.024200000000000000e+07,1.012550000000000000e+07,1.016500000000000000e+07,1.012450000000000000e+07,1.002100000000000000e+07,9.911000000000000000e+06,9.900500000000000000e+06,9.888500000000000000e+06,9.896500000000000000e+06,9.949500000000000000e+06,9.816500000000000000e+06,9.790000000000000000e+06,9.860500000000000000e+06,9.857500000000000000e+06,9.855000000000000000e+06,9.893500000000000000e+06,9.921500000000000000e+06,9.889500000000000000e+06,9.950000000000000000e+06
1.008600000000000000e+07,1.009950000000000000e+07,1.010950000000000000e+07,1.007150000000000000e+07,1.008750000000000000e+07,1.004000000000000000e+07,1.004650000000000000e+07,1.010000000000000000e+07,1.012600000000000000e+07,1.015000000000000000e+07,1.015000000000000000e+07,1.012050000000000000e+07,1.009050000000000000e+07,1.013750000000000000e+07,1.010000000000000000e+07,1.016400000000000000e+07,1.012650000000000000e+07,1.018000000000000000e+07,1.020000000000000000e+07,1.018500000000000000e+07,1.025000000000000000e+07,1.025700000000000000e+07,1.021000000000000000e+07,1.016850000000000000e+07,1.019900000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.025500000000000000e+07,1.016800000000000000e+07,1.024200000000000000e+07,1.012550000000000000e+07,1.016500000000000000e+07,1.012450000000000000e+07,1.002100000000000000e+07,9.911000000000000000e+06,9.900500000000000000e+06,9.888500000000000000e+06,9.896500000000000000e+06,9.949500000000000000e+06,9.816500000000000000e+06,9.790000000000000000e+06,9.860500000000000000e+06,9.857500000000000000e+06,9.855000000000000000e+06,9.893500000000000000e+06,9.921500000000000000e+06,9.889500000000000000e+06,9.950000000000000000e+06,9.942500000000000000e+06,9.980000000000000000e+06
1.010950000000000000e+07,1.007150000000000000e+07,1.008750000000000000e+07,1.004000000000000000e+07,1.004650000000000000e+07,1.010000000000000000e+07,1.012600000000000000e+07,1.015000000000000000e+07,1.015000000000000000e+07,1.012050000000000000e+07,1.009050000000000000e+07,1.013750000000000000e+07,1.010000000000000000e+07,1.016400000000000000e+07,1.012650000000000000e+07,1.018000000000000000e+07,1.020000000000000000e+07,1.018500000000000000e+07,1.025000000000000000e+07,1.025700000000000000e+07,1.021000000000000000e+07,1.016850000000000000e+07,1.019900000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.025500000000000000e+07,1.016800000000000000e+07,1.024200000000000000e+07,1.012550000000000000e+07,1.016500000000000000e+07,1.012450000000000000e+07,1.002100000000000000e+07,9.911000000000000000e+06,9.900500000000000000e+06,9.888500000000000000e+06,9.896500000000000000e+06,9.949500000000000000e+06,9.816500000000000000e+06,9.790000000000000000e+06,9.860500000000000000e+06,9.857500000000000000e+06,9.855000000000000000e+06,9.893500000000000000e+06,9.921500000000000000e+06,9.889500000000000000e+06,9.950000000000000000e+06,9.942500000000000000e+06,9.980000000000000000e+06,9.960000000000000000e+06,9.981000000000000000e+06
1.008750000000000000e+07,1.004000000000000000e+07,1.004650000000000000e+07,1.010000000000000000e+07,1.012600000000000000e+07,1.015000000000000000e+07,1.015000000000000000e+07,1.012050000000000000e+07,1.009050000000000000e+07,1.013750000000000000e+07,1.010000000000000000e+07,1.016400000000000000e+07,1.012650000000000000e+07,1.018000000000000000e+07,1.020000000000000000e+07,1.018500000000000000e+07,1.025000000000000000e+07,1.025700000000000000e+07,1.021000000000000000e+07,1.016850000000000000e+07,1.019900000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.025500000000000000e+07,1.016800000000000000e+07,1.024200000000000000e+07,1.012550000000000000e+07,1.016500000000000000e+07,1.012450000000000000e+07,1.002100000000000000e+07,9.911000000000000000e+06,9.900500000000000000e+06,9.888500000000000000e+06,9.896500000000000000e+06,9.949500000000000000e+06,9.816500000000000000e+06,9.790000000000000000e+06,9.860500000000000000e+06,9.857500000000000000e+06,9.855000000000000000e+06,9.893500000000000000e+06,9.921500000000000000e+06,9.889500000000000000e+06,9.950000000000000000e+06,9.942500000000000000e+06,9.980000000000000000e+06,9.960000000000000000e+06,9.981000000000000000e+06,9.990000000000000000e+06,9.979000000000000000e+06
1.004650000000000000e+07,1.010000000000000000e+07,1.012600000000000000e+07,1.015000000000000000e+07,1.015000000000000000e+07,1.012050000000000000e+07,1.009050000000000000e+07,1.013750000000000000e+07,1.010000000000000000e+07,1.016400000000000000e+07,1.012650000000000000e+07,1.018000000000000000e+07,1.020000000000000000e+07,1.018500000000000000e+07,1.025000000000000000e+07,1.025700000000000000e+07,1.021000000000000000e+07,1.016850000000000000e+07,1.019900000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.025500000000000000e+07,1.016800000000000000e+07,1.024200000000000000e+07,1.012550000000000000e+07,1.016500000000000000e+07,1.012450000000000000e+07,1.002100000000000000e+07,9.911000000000000000e+06,9.900500000000000000e+06,9.888500000000000000e+06,9.896500000000000000e+06,9.949500000000000000e+06,9.816500000000000000e+06,9.790000000000000000e+06,9.860500000000000000e+06,9.857500000000000000e+06,9.855000000000000000e+06,9.893500000000000000e+06,9.921500000000000000e+06,9.889500000000000000e+06,9.950000000000000000e+06,9.942500000000000000e+06,9.980000000000000000e+06,9.960000000000000000e+06,9.981000000000000000e+06,9.990000000000000000e+06,9.979000000000000000e+06,9.998500000000000000e+06,9.969000000000000000e+06
1.012600000000000000e+07,1.015000000000000000e+07,1.015000000000000000e+07,1.012050000000000000e+07,1.009050000000000000e+07,1.013750000000000000e+07,1.010000000000000000e+07,1.016400000000000000e+07,1.012650000000000000e+07,1.018000000000000000e+07,1.020000000000000000e+07,1.018500000000000000e+07,1.025000000000000000e+07,1.025700000000000000e+07,1.021000000000000000e+07,1.016850000000000000e+07,1.019900000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.025500000000000000e+07,1.016800000000000000e+07,1.024200000000000000e+07,1.012550000000000000e+07,1.016500000000000000e+07,1.012450000000000000e+07,1.002100000000000000e+07,9.911000000000000000e+06,9.900500000000000000e+06,9.888500000000000000e+06,9.896500000000000000e+06,9.949500000000000000e+06,9.816500000000000000e+06,9.790000000000000000e+06,9.860500000000000000e+06,9.857500000000000000e+06,9.855000000000000000e+06,9.893500000000000000e+06,9.921500000000000000e+06,9.889500000000000000e+06,9.950000000000000000e+06,9.942500000000000000e+06,9.980000000000000000e+06,9.960000000000000000e+06,9.981000000000000000e+06,9.990000000000000000e+06,9.979000000000000000e+06,9.998500000000000000e+06,9.969000000000000000e+06,9.877500000000000000e+06,9.820000000000000000e+06
1.015000000000000000e+07,1.012050000000000000e+07,1.009050000000000000e+07,1.013750000000000000e+07,1.010000000000000000e+07,1.016400000000000000e+07,1.012650000000000000e+07,1.018000000000000000e+07,1.020000000000000000e+07,1.018500000000000000e+07,1.025000000000000000e+07,1.025700000000000000e+07,1.021000000000000000e+07,1.016850000000000000e+07,1.019900000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.025500000000000000e+07,1.016800000000000000e+07,1.024200000000000000e+07,1.012550000000000000e+07,1.016500000000000000e+07,1.012450000000000000e+07,1.002100000000000000e+07,9.911000000000000000e+06,9.900500000000000000e+06,9.888500000000000000e+06,9.896500000000000000e+06,9.949500000000000000e+06,9.816500000000000000e+06,9.790000000000000000e+06,9.860500000000000000e+06,9.857500000000000000e+06,9.855000000000000000e+06,9.893500000000000000e+06,9.921500000000000000e+06,9.889500000000000000e+06,9.950000000000000000e+06,9.942500000000000000e+06,9.980000000000000000e+06,9.960000000000000000e+06,9.981000000000000000e+06,9.990000000000000000e+06,9.979000000000000000e+06,9.998500000000000000e+06,9.969000000000000000e+06,9.877500000000000000e+06,9.820000000000000000e+06,9.949500000000000000e+06,9.889500000000000000e+06
1.009050000000000000e+07,1.013750000000000000e+07,1.010000000000000000e+07,1.016400000000000000e+07,1.012650000000000000e+07,1.018000000000000000e+07,1.020000000000000000e+07,1.018500000000000000e+07,1.025000000000000000e+07,1.025700000000000000e+07,1.021000000000000000e+07,1.016850000000000000e+07,1.019900000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.025500000000000000e+07,1.016800000000000000e+07,1.024200000000000000e+07,1.012550000000000000e+07,1.016500000000000000e+07,1.012450000000000000e+07,1.002100000000000000e+07,9.911000000000000000e+06,9.900500000000000000e+06,9.888500000000000000e+06,9.896500000000000000e+06,9.949500000000000000e+06,9.816500000000000000e+06,9.790000000000000000e+06,9.860500000000000000e+06,9.857500000000000000e+06,9.855000000000000000e+06,9.893500000000000000e+06,9.921500000000000000e+06,9.889500000000000000e+06,9.950000000000000000e+06,9.942500000000000000e+06,9.980000000000000000e+06,9.960000000000000000e+06,9.981000000000000000e+06,9.990000000000000000e+06,9.979000000000000000e+06,9.998500000000000000e+06,9.969000000000000000e+06,9.877500000000000000e+06,9.820000000000000000e+06,9.949500000000000000e+06,9.889500000000000000e+06,9.838000000000000000e+06,9.829000000000000000e+06
1.010000000000000000e+07,1.016400000000000000e+07,1.012650000000000000e+07,1.018000000000000000e+07,1.020000000000000000e+07,1.018500000000000000e+07,1.025000000000000000e+07,1.025700000000000000e+07,1.021000000000000000e+07,1.016850000000000000e+07,1.019900000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.025500000000000000e+07,1.016800000000000000e+07,1.024200000000000000e+07,1.012550000000000000e+07,1.016500000000000000e+07,1.012450000000000000e+07,1.002100000000000000e+07,9.911000000000000000e+06,9.900500000000000000e+06,9.888500000000000000e+06,9.896500000000000000e+06,9.949500000000000000e+06,9.816500000000000000e+06,9.790000000000000000e+06,9.860500000000000000e+06,9.857500000000000000e+06,9.855000000000000000e+06,9.893500000000000000e+06,9.921500000000000000e+06,9.889500000000000000e+06,9.950000000000000000e+06,9.942500000000000000e+06,9.980000000000000000e+06,9.960000000000000000e+06,9.981000000000000000e+06,9.990000000000000000e+06,9.979000000000000000e+06,9.998500000000000000e+06,9.969000000000000000e+06,9.877500000000000000e+06,9.820000000000000000e+06,9.949500000000000000e+06,9.889500000000000000e+06,9.838000000000000000e+06,9.829000000000000000e+06,9.860000000000000000e+06,9.843000000000000000e+06
1.012650000000000000e+07,1.018000000000000000e+07,1.020000000000000000e+07,1.018500000000000000e+07,1.025000000000000000e+07,1.025700000000000000e+07,1.021000000000000000e+07,1.016850000000000000e+07,1.019900000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.021050000000000000e+07,1.025500000000000000e+07,1.016800000000000000e+07,1.024200000000000000e+07,1.012550000000000000e+07,1.016500000000000000e+07,1.012450000000000000e+07,1.002100000000000000e+07,9.911000000000000000e+06,9.900500000000000000e+06,9.888500000000000000e+06,9.896500000000000000e+06,9.949500000000000000e+06,9.816500000000000000e+06,9.790000000000000000e+06,9.860500000000000000e+06,9.857500000000000000e+06,9.855000000000000000e+06,9.893500000000000000e+06,9.921500000000000000e+06,9.889500000000000000e+06,9.950000000000000000e+06,9.942500000000000000e+06,9.980000000000000000e+06,9.960000000000000000e+06,9.981000000000000000e+06,9.990000000000000000e+06,9.979000000000000000e+06,9.998500000000000000e+06,9.969000000000000000e+06,9.877500000000000000e+06,9.820000000000000000e+06,9.949500000000000000e+06,9.889500000000000000e+06,9.838000000000000000e+06,9.829000000000000000e+06,9.860000000000000000e+06,9.843000000000000000e+06,9.852500000000000000e+06,9.861500000000000000e+06
